4341.8750,0.9329,-1.0404,0.0796,-1.8362,-0.1431,0.1308,0.5564,0.9083,-0.0608,0.6057,0.2148,0.2583,2.5696,-2.2146,-3.5015,0.3465,0.2588,0.2794,2.0483,-2.8818,-3.6670,0.4302,0.2974,0.3219,-4.8054,-66.7053,-28.8812,-0.4807,-0.5118,-0.3556
4341.8850,0.9383,-1.0313,0.0789,-1.8301,-0.1411,0.1333,0.5435,0.9052,-0.0776,0.6213,0.1932,0.2501,2.3416,-2.3784,-3.6307,0.3781,0.2450,0.2703,1.9708,-3.2864,-3.8198,0.4142,0.2813,0.3151,-5.6061,-71.5596,-30.2042,-0.6807,-0.6416,-0.4032
4341.8970,0.9448,-1.0203,0.0779,-1.8225,-0.1389,0.1362,0.5275,0.9088,-0.0981,0.6476,0.1733,0.2454,2.4340,-2.6889,-3.4844,0.3238,0.3171,0.2306,1.9342,-3.3757,-3.8771,0.4130,0.2778,0.3123,-5.8909,-72.6393,-30.5508,-0.7271,-0.6291,-0.4032
4341.9070,0.9499,-1.0112,0.0769,-1.8159,-0.1373,0.1386,0.5161,0.9117,-0.1100,0.6597,0.1601,0.2374,2.4507,-2.6829,-3.8419,0.3125,0.2421,0.2648,1.9034,-3.4489,-3.9240,0.4119,0.2748,0.3099,-6.1317,-73.5245,-30.8319,-0.7658,-0.6186,-0.4032
4341.9190,0.9559,-1.0002,0.0755,-1.8079,-0.1355,0.1414,0.5012,0.9137,-0.1284,0.6716,0.1386,0.2292,2.4881,-3.1998,-4.2152,0.2886,0.2587,0.2470,1.8649,-3.5356,-3.9795,0.4107,0.2712,0.3071,-6.4249,-74.5729,-31.1619,-0.8122,-0.6061,-0.4032
4341.9290,0.9609,-0.9911,0.0741,-1.8011,-0.1343,0.1436,0.4909,0.9144,-0.1431,0.6834,0.1209,0.2198,2.3069,-3.1208,-4.0307,0.3832,0.1988,0.2707,1.8192,-3.6070,-4.0249,0.4097,0.2681,0.3048,-6.6722,-75.4364,-31.4279,-0.8501,-0.5958,-0.4032
4341.9410,0.9666,-0.9801,0.0723,-1.7928,-0.1330,0.1462,0.4749,0.9160,-0.1632,0.7059,0.1008,0.2119,2.2166,-3.2304,-4.1424,0.3514,0.2379,0.2373,1.7641,-3.6918,-4.0789,0.4086,0.2645,0.3019,-6.9728,-76.4630,-31.7421,-0.8958,-0.5836,-0.4032
4341.9510,0.9714,-0.9710,0.0706,-1.7856,-0.1321,0.1483,0.4616,0.9174,-0.1766,0.7193,0.0838,0.2067,2.1950,-3.5650,-4.5079,0.2663,0.2116,0.2444,1.7180,-3.7618,-4.1232,0.4076,0.2615,0.2996,-7.2257,-77.3092,-31.9978,-0.9341,-0.5733,-0.4032
4341.9610,0.9760,-0.9618,0.0686,-1.7783,-0.1314,0.1503,0.4488,0.9168,-0.1958,0.7258,0.0652,0.1960,2.2443,-3.2615,-4.2475,0.2912,0.2748,0.3104,1.6717,-3.8310,-4.1668,0.4066,0.2585,0.2972,-7.4806,-78.1463,-32.2456,-0.9720,-0.5631,-0.4032
4341.9710,0.9803,-0.9526,0.0666,-1.7710,-0.1308,0.1523,0.4355,0.9149,-0.2102,0.7418,0.0442,0.1940,2.1903,-3.4493,-4.4338,0.3647,0.3365,0.2073,1.6252,-3.8997,-4.2100,0.4057,0.2555,0.2948,-7.7377,-78.9785,-32.4902,-1.0095,-0.5531,-0.4032
